experiment,participant,id,response,time,group,condition,adjectivestring,filler_acceptability,item_type,scenario,adj_target,adj_secondary,adj_secondary_type,order,stimulus_size,stimulus_price,confidence_on_semantic,disagreement_on_adj_target,disagreement_on_adj_secondary
2,218,tv_filler_3,5,5.688,1,bimodal,,acceptable,filler,tv,,,,,,,5,,
2,218,tv_filler_4,5,3.513,1,bimodal,,acceptable,filler,tv,,,,,,,5,,
2,218,tv_filler_5,5,15.612,1,bimodal,,acceptable,filler,tv,,,,,,,5,,
2,218,tv_filler_6,1,1.724,1,bimodal,,unacceptable,filler,tv,,,,,,,5,,
2,218,tv_filler_7,1,1.645,1,bimodal,,unacceptable,filler,tv,,,,,,,5,,
2,218,tv_filler_8,1,1.937,1,bimodal,,unacceptable,filler,tv,,,,,,,5,,
2,218,tv_filler_9,1,3.103,1,bimodal,,unacceptable,filler,tv,,,,,,,5,,
2,218,tv_filler_10,5,2.21,1,bimodal,,acceptable,filler,tv,,,,,,,5,,
2,218,ch_filler_1,5,1.76,1,unimodal,,questionable,filler,couch,,,,,,,5,,
2,218,ch_filler_2,5,3.17,1,unimodal,,acceptable,filler,couch,,,,,,,5,,
2,218,ch_filler_3,5,1.6,1,unimodal,,acceptable,filler,couch,,,,,,,5,,
2,218,ch_filler_4,1,4.008,1,unimodal,,questionable,filler,couch,,,,,,,5,,
2,218,ch_filler_5,2,3.394,1,unimodal,,questionable,filler,couch,,,,,,,5,,
2,218,ch_filler_6,5,4.143,1,unimodal,,acceptable,filler,couch,,,,,,,5,,
2,218,ch_filler_7,1,2.018,1,unimodal,,unacceptable,filler,couch,,,,,,,5,,
2,218,ch_filler_8,1,4.273,1,unimodal,,unacceptable,filler,couch,,,,,,,5,,
2,218,ch_filler_9,5,1.354,1,unimodal,,acceptable,filler,couch,,,,,,,5,,
2,218,ch_filler_10,1,2.16,1,unimodal,,unacceptable,filler,couch,,,,,,,5,,
2,219,tv_test_1,5,3.72,2,unimodal,big expensive,,test,tv,big,expensive,scalar,first,,,4,0.21251475796930344,0.2384887839433294
2,219,tv_test_2,4,8.485,2,unimodal,expensive big,,test,tv,big,expensive,scalar,second,,,4,0.21251475796930344,0.2384887839433294
2,219,tv_test_3,4,3.184,2,unimodal,refurbished big,,test,tv,big,refurbished,absolute,second,,,4,0.21251475796930344,
2,219,tv_test_4,5,4.08,2,unimodal,big refurbished,,test,tv,big,refurbished,absolute,first,,,4,0.21251475796930344,
2,219,tv_test_5,4,18.656,2,unimodal,big cheap,,test,tv,big,cheap,scalar,first,,,4,0.21251475796930344,
2,219,tv_test_6,2,3.948,2,unimodal,cheap big,,test,tv,big,cheap,scalar,second,,,4,0.21251475796930344,
2,219,tv_test_7,2,9.281,2,unimodal,big discounted,,test,tv,big,discounted,absolute,first,,,4,0.21251475796930344,
2,219,tv_test_8,4,4.625,2,unimodal,discounted big,,test,tv,big,discounted,absolute,second,,,4,0.21251475796930344,
2,219,ch_test_1,4,5.892,2,bimodal,long expensive,,test,couch,long,expensive,scalar,first,,,4,0.12514757969303428,0.1511216056670602
2,219,ch_test_2,5,2.249,2,bimodal,expensive long,,test,couch,long,expensive,scalar,second,,,4,0.12514757969303428,0.1511216056670602
2,219,ch_test_3,4,6.118,2,bimodal,leather long,,test,couch,long,leather,absolute,second,,,4,0.12514757969303428,
2,219,ch_test_4,5,4.378,2,bimodal,long leather,,test,couch,long,leather,absolute,first,,,4,0.12514757969303428,
2,219,ch_test_5,5,5.151,2,bimodal,cheap long,,test,couch,long,cheap,scalar,second,,,4,0.12514757969303428,
2,219,ch_test_6,4,12.94,2,bimodal,long cheap,,test,couch,long,cheap,scalar,first,,,4,0.12514757969303428,
2,219,ch_test_7,5,5.871,2,bimodal,discounted long,,test,couch,long,discounted,absolute,second,,,4,0.12514757969303428,
2,219,ch_test_8,3,4.526,2,bimodal,long discounted,,test,couch,long,discounted,absolute,first,,,4,0.12514757969303428,
2,219,tv_filler_1,3,25.857,2,unimodal,,questionable,filler,tv,,,,,,,4,,
2,219,tv_filler_2,1,8.621,2,unimodal,,questionable,filler,tv,,,,,,,4,,
2,219,tv_filler_3,5,3.022,2,unimodal,,acceptable,filler,tv,,,,,,,4,,
2,219,tv_filler_4,5,3.57,2,unimodal,,acceptable,filler,tv,,,,,,,4,,
2,219,tv_filler_5,5,4.207,2,unimodal,,acceptable,filler,tv,,,,,,,4,,
2,219,tv_filler_6,1,5.036,2,unimodal,,unacceptable,filler,tv,,,,,,,4,,
2,219,tv_filler_7,1,322.207,2,unimodal,,unacceptable,filler,tv,,,,,,,4,,
2,219,tv_filler_8,1,2.936,2,unimodal,,unacceptable,filler,tv,,,,,,,4,,
2,219,tv_filler_9,1,7.982,2,unimodal,,unacceptable,filler,tv,,,,,,,4,,
2,219,tv_filler_10,5,7.981,2,unimodal,,acceptable,filler,tv,,,,,,,4,,
2,219,ch_filler_1,4,9.079,2,bimodal,,questionable,filler,couch,,,,,,,4,,
2,219,ch_filler_2,5,3.251,2,bimodal,,acceptable,filler,couch,,,,,,,4,,
2,219,ch_filler_3,5,3.002,2,bimodal,,acceptable,filler,couch,,,,,,,4,,
2,219,ch_filler_4,3,3.111,2,bimodal,,questionable,filler,couch,,,,,,,4,,
2,219,ch_filler_5,3,3.966,2,bimodal,,questionable,filler,couch,,,,,,,4,,
2,219,ch_filler_6,5,5.544,2,bimodal,,acceptable,filler,couch,,,,,,,4,,
2,219,ch_filler_7,1,3.395,2,bimodal,,unacceptable,filler,couch,,,,,,,4,,
2,219,ch_filler_8,1,3.59,2,bimodal,,unacceptable,filler,couch,,,,,,,4,,
2,219,ch_filler_9,5,3.223,2,bimodal,,acceptable,filler,couch,,,,,,,4,,
2,219,ch_filler_10,5,3.438,2,bimodal,,unacceptable,filler,couch,,,,,,,4,,
2,220,tv_test_1,5,2.316,2,unimodal,big expensive,,test,tv,big,expensive,scalar,first,,,4,0.21251475796930344,0.2384887839433294
2,220,tv_test_2,2,2.387,2,unimodal,expensive big,,test,tv,big,expensive,scalar,second,,,4,0.21251475796930344,0.2384887839433294
2,220,tv_test_3,3,4.6,2,unimodal,refurbished big,,test,tv,big,refurbished,absolute,second,,,4,0.21251475796930344,
2,220,tv_test_4,3,2.846,2,unimodal,big refurbished,,test,tv,big,refurbished,absolute,first,,,4,0.21251475796930344,
2,220,tv_test_5,5,5.314,2,unimodal,big cheap,,test,tv,big,cheap,scalar,first,,,4,0.21251475796930344,
2,220,tv_test_6,3,2.634,2,unimodal,cheap big,,test,tv,big,cheap,scalar,second,,,4,0.21251475796930344,
2,220,tv_test_7,3,2.48,2,unimodal,big discounted,,test,tv,big,discounted,absolute,first,,,4,0.21251475796930344,
2,220,tv_test_8,4,3.203,2,unimodal,discounted big,,test,tv,big,discounted,absolute,second,,,4,0.21251475796930344,
2,220,ch_test_1,3,1.81,2,bimodal,long expensive,,test,couch,long,expensive,scalar,first,,,5,0.12514757969303428,0.1511216056670602
2,220,ch_test_2,3,1.861,2,bimodal,expensive long,,test,couch,long,expensive,scalar,second,,,5,0.12514757969303428,0.1511216056670602
2,220,ch_test_3,4,2.619,2,bimodal,leather long,,test,couch,long,leather,absolute,second,,,5,0.12514757969303428,
2,220,ch_test_4,5,1.942,2,bimodal,long leather,,test,couch,long,leather,absolute,first,,,5,0.12514757969303428,
2,220,ch_test_5,3,2.469,2,bimodal,cheap long,,test,couch,long,cheap,scalar,second,,,5,0.12514757969303428,
2,220,ch_test_6,3,1.86,2,bimodal,long cheap,,test,couch,long,cheap,scalar,first,,,5,0.12514757969303428,
2,220,ch_test_7,3,3.965,2,bimodal,discounted long,,test,couch,long,discounted,absolute,second,,,5,0.12514757969303428,
2,220,ch_test_8,3,2.065,2,bimodal,long discounted,,test,couch,long,discounted,absolute,first,,,5,0.12514757969303428,
2,220,tv_filler_1,2,5.735,2,unimodal,,questionable,filler,tv,,,,,,,4,,
2,220,tv_filler_2,1,2.454,2,unimodal,,questionable,filler,tv,,,,,,,4,,
2,220,tv_filler_3,5,2.341,2,unimodal,,acceptable,filler,tv,,,,,,,4,,
2,220,tv_filler_4,5,2.149,2,unimodal,,acceptable,filler,tv,,,,,,,4,,
2,220,tv_filler_5,5,1.685,2,unimodal,,acceptable,filler,tv,,,,,,,4,,
2,220,tv_filler_6,5,1.832,2,unimodal,,unacceptable,filler,tv,,,,,,,4,,
2,220,tv_filler_7,1,2.165,2,unimodal,,unacceptable,filler,tv,,,,,,,4,,
2,220,tv_filler_8,1,2.779,2,unimodal,,unacceptable,filler,tv,,,,,,,4,,
2,220,tv_filler_9,1,4.115,2,unimodal,,unacceptable,filler,tv,,,,,,,4,,
2,220,tv_filler_10,5,1.738,2,unimodal,,acceptable,filler,tv,,,,,,,4,,
2,220,ch_filler_1,5,5.879,2,bimodal,,questionable,filler,couch,,,,,,,5,,
2,220,ch_filler_2,5,2.084,2,bimodal,,acceptable,filler,couch,,,,,,,5,,
2,220,ch_filler_3,5,1.872,2,bimodal,,acceptable,filler,couch,,,,,,,5,,
2,220,ch_filler_4,4,2.271,2,bimodal,,questionable,filler,couch,,,,,,,5,,
2,220,ch_filler_5,1,2.494,2,bimodal,,questionable,filler,couch,,,,,,,5,,
2,220,ch_filler_6,4,1.739,2,bimodal,,acceptable,filler,couch,,,,,,,5,,
2,220,ch_filler_7,1,1.473,2,bimodal,,unacceptable,filler,couch,,,,,,,5,,
2,220,ch_filler_8,1,2.531,2,bimodal,,unacceptable,filler,couch,,,,,,,5,,
2,220,ch_filler_9,5,3.071,2,bimodal,,acceptable,filler,couch,,,,,,,5,,
2,220,ch_filler_10,1,2.372,2,bimodal,,unacceptable,filler,couch,,,,,,,5,,
2,221,tv_test_1,4,1.681,1,bimodal,big expensive,,test,tv,big,expensive,scalar,first,,,5,0.13895089285714285,0.20926339285714285
2,221,tv_test_2,3,1.427,1,bimodal,expensive big,,test,tv,big,expensive,scalar,second,,,5,0.13895089285714285,0.20926339285714285
2,221,tv_test_3,4,1.251,1,bimodal,refurbished big,,test,tv,big,refurbished,absolute,second,,,5,0.13895089285714285,
2,221,tv_test_4,4,1.868,1,bimodal,big refurbished,,test,tv,big,refurbished,absolute,first,,,5,0.13895089285714285,
2,221,tv_test_5,3,2.27,1,bimodal,big cheap,,test,tv,big,cheap,scalar,first,,,5,0.13895089285714285,
2,221,tv_test_6,4,1.339,1,bimodal,cheap big,,test,tv,big,cheap,scalar,second,,,5,0.13895089285714285,
2,221,tv_test_7,4,1.958,1,bimodal,big discounted,,test,tv,big,discounted,absolute,first,,,5,0.13895089285714285,
2,221,tv_test_8,5,2.465,1,bimodal,discounted big,,test,tv,big,discounted,absolute,second,,,5,0.13895089285714285,
2,221,ch_test_1,4,2.469,1,unimodal,long expensive,,test,couch,long,expensive,scalar,first,,,4,0.25223214285714285,0.09933035714285714
2,221,ch_test_2,4,1.34,1,unimodal,expensive long,,test,couch,long,expensive,scalar,second,,,4,0.25223214285714285,0.09933035714285714
2,221,ch_test_3,3,2.827,1,unimodal,leather long,,test,couch,long,leather,absolute,second,,,4,0.25223214285714285,
2,221,ch_test_4,4,1.277,1,unimodal,long leather,,test,couch,long,leather,absolute,first,,,4,0.25223214285714285,
2,221,ch_test_5,4,1.387,1,unimodal,cheap long,,test,couch,long,cheap,scalar,second,,,4,0.25223214285714285,
2,221,ch_test_6,3,1.75,1,unimodal,long cheap,,test,couch,long,cheap,scalar,first,,,4,0.25223214285714285,
2,221,ch_test_7,4,2.063,1,unimodal,discounted long,,test,couch,long,discounted,absolute,second,,,4,0.25223214285714285,
2,221,ch_test_8,5,1.109,1,unimodal,long discounted,,test,couch,long,discounted,absolute,first,,,4,0.25223214285714285,
2,221,tv_filler_1,5,2.564,1,bimodal,,questionable,filler,tv,,,,,,,5,,
2,221,tv_filler_2,2,5.348,1,bimodal,,questionable,filler,tv,,,,,,,5,,
2,221,tv_filler_3,4,1.283,1,bimodal,,acceptable,filler,tv,,,,,,,5,,
2,221,tv_filler_4,4,1.95,1,bimodal,,acceptable,filler,tv,,,,,,,5,,
2,221,tv_filler_5,4,1.172,1,bimodal,,acceptable,filler,tv,,,,,,,5,,
2,221,tv_filler_6,1,1.081,1,bimodal,,unacceptable,filler,tv,,,,,,,5,,
2,221,tv_filler_7,1,2.177,1,bimodal,,unacceptable,filler,tv,,,,,,,5,,
2,221,tv_filler_8,1,1.643,1,bimodal,,unacceptable,filler,tv,,,,,,,5,,
2,221,tv_filler_9,1,2.573,1,bimodal,,unacceptable,filler,tv,,,,,,,5,,
2,221,tv_filler_10,5,2.1,1,bimodal,,acceptable,filler,tv,,,,,,,5,,
2,221,ch_filler_1,5,1.887,1,unimodal,,questionable,filler,couch,,,,,,,4,,
2,221,ch_filler_2,5,1.218,1,unimodal,,acceptable,filler,couch,,,,,,,4,,
2,221,ch_filler_3,4,2.081,1,unimodal,,acceptable,filler,couch,,,,,,,4,,
2,221,ch_filler_4,4,2.387,1,unimodal,,questionable,filler,couch,,,,,,,4,,
2,221,ch_filler_5,3,1.639,1,unimodal,,questionable,filler,couch,,,,,,,4,,
2,221,ch_filler_6,5,1.685,1,unimodal,,acceptable,filler,couch,,,,,,,4,,
2,221,ch_filler_7,1,1.323,1,unimodal,,unacceptable,filler,couch,,,,,,,4,,
2,221,ch_filler_8,1,1.258,1,unimodal,,unacceptable,filler,couch,,,,,,,4,,
2,221,ch_filler_9,5,1.431,1,unimodal,,acceptable,filler,couch,,,,,,,4,,
2,221,ch_filler_10,1,2.04,1,unimodal,,unacceptable,filler,couch,,,,,,,4,,
2,223,tv_test_1,4,4.307,2,unimodal,big expensive,,test,tv,big,expensive,scalar,first,,,4,0.21251475796930344,0.2384887839433294
2,223,tv_test_2,4,4.068,2,unimodal,expensive big,,test,tv,big,expensive,scalar,second,,,4,0.21251475796930344,0.2384887839433294
2,223,tv_test_3,1,3.789,2,unimodal,refurbished big,,test,tv,big,refurbished,absolute,second,,,4,0.21251475796930344,
2,223,tv_test_4,1,1.269,2,unimodal,big refurbished,,test,tv,big,refurbished,absolute,first,,,4,0.21251475796930344,
2,223,tv_test_5,4,4.319,2,unimodal,big cheap,,test,tv,big,cheap,scalar,first,,,4,0.21251475796930344,
2,223,tv_test_6,3,2.381,2,unimodal,cheap big,,test,tv,big,cheap,scalar,second,,,4,0.21251475796930344,
2,223,tv_test_7,5,4.825,2,unimodal,big discounted,,test,tv,big,discounted,absolute,first,,,4,0.21251475796930344,
2,223,tv_test_8,4,4.153,2,unimodal,discounted big,,test,tv,big,discounted,absolute,second,,,4,0.21251475796930344,
2,223,ch_test_1,3,5.101,2,bimodal,long expensive,,test,couch,long,expensive,scalar,first,,,4,0.12514757969303428,0.1511216056670602
2,223,ch_test_2,5,5.467,2,bimodal,expensive long,,test,couch,long,expensive,scalar,second,,,4,0.12514757969303428,0.1511216056670602
2,223,ch_test_3,3,2.073,2,bimodal,leather long,,test,couch,long,leather,absolute,second,,,4,0.12514757969303428,
2,223,ch_test_4,5,4.852,2,bimodal,long leather,,test,couch,long,leather,absolute,first,,,4,0.12514757969303428,
2,223,ch_test_5,5,1.791,2,bimodal,cheap long,,test,couch,long,cheap,scalar,second,,,4,0.12514757969303428,
2,223,ch_test_6,3,5.14,2,bimodal,long cheap,,test,couch,long,cheap,scalar,first,,,4,0.12514757969303428,
2,223,ch_test_7,5,1.647,2,bimodal,discounted long,,test,couch,long,discounted,absolute,second,,,4,0.12514757969303428,
2,223,ch_test_8,5,3.284,2,bimodal,long discounted,,test,couch,long,discounted,absolute,first,,,4,0.12514757969303428,
2,223,tv_filler_1,5,6.589,2,unimodal,,questionable,filler,tv,,,,,,,4,,
2,223,tv_filler_2,2,3.301,2,unimodal,,questionable,filler,tv,,,,,,,4,,
2,223,tv_filler_3,5,3.356,2,unimodal,,acceptable,filler,tv,,,,,,,4,,
2,223,tv_filler_4,5,1.959,2,unimodal,,acceptable,filler,tv,,,,,,,4,,
2,223,tv_filler_5,5,1.889,2,unimodal,,acceptable,filler,tv,,,,,,,4,,
2,223,tv_filler_6,1,1.187,2,unimodal,,unacceptable,filler,tv,,,,,,,4,,
2,223,tv_filler_7,1,3.496,2,unimodal,,unacceptable,filler,tv,,,,,,,4,,
2,223,tv_filler_8,1,1.257,2,unimodal,,unacceptable,filler,tv,,,,,,,4,,
2,223,tv_filler_9,1,2.901,2,unimodal,,unacceptable,filler,tv,,,,,,,4,,
2,223,tv_filler_10,5,1.333,2,unimodal,,acceptable,filler,tv,,,,,,,4,,
2,223,ch_filler_1,5,1.979,2,bimodal,,questionable,filler,couch,,,,,,,4,,
2,223,ch_filler_2,5,1.174,2,bimodal,,acceptable,filler,couch,,,,,,,4,,
2,223,ch_filler_3,5,1.586,2,bimodal,,acceptable,filler,couch,,,,,,,4,,
2,223,ch_filler_4,4,2.521,2,bimodal,,questionable,filler,couch,,,,,,,4,,
2,223,ch_filler_5,3,3.445,2,bimodal,,questionable,filler,couch,,,,,,,4,,
2,223,ch_filler_6,5,2.145,2,bimodal,,acceptable,filler,couch,,,,,,,4,,
2,223,ch_filler_7,2,3.023,2,bimodal,,unacceptable,filler,couch,,,,,,,4,,
2,223,ch_filler_8,1,1.586,2,bimodal,,unacceptable,filler,couch,,,,,,,4,,
2,223,ch_filler_9,5,2.167,2,bimodal,,acceptable,filler,couch,,,,,,,4,,
2,223,ch_filler_10,1,3.492,2,bimodal,,unacceptable,filler,couch,,,,,,,4,,
2,224,tv_test_1,4,2.469,1,bimodal,big expensive,,test,tv,big,expensive,scalar,first,,,3,0.13895089285714285,0.20926339285714285
2,224,tv_test_2,4,3.53,1,bimodal,expensive big,,test,tv,big,expensive,scalar,second,,,3,0.13895089285714285,0.20926339285714285
2,224,tv_test_3,3,1.637,1,bimodal,refurbished big,,test,tv,big,refurbished,absolute,second,,,3,0.13895089285714285,
2,224,tv_test_4,3,8.551,1,bimodal,big refurbished,,test,tv,big,refurbished,absolute,first,,,3,0.13895089285714285,
2,224,tv_test_5,3,2.583,1,bimodal,big cheap,,test,tv,big,cheap,scalar,first,,,3,0.13895089285714285,
2,224,tv_test_6,3,2.651,1,bimodal,cheap big,,test,tv,big,cheap,scalar,second,,,3,0.13895089285714285,
2,224,tv_test_7,4,1.505,1,bimodal,big discounted,,test,tv,big,discounted,absolute,first,,,3,0.13895089285714285,
2,224,tv_test_8,4,2.385,1,bimodal,discounted big,,test,tv,big,discounted,absolute,second,,,3,0.13895089285714285,
2,224,ch_test_1,2,3.078,1,unimodal,long expensive,,test,couch,long,expensive,scalar,first,,,5,0.25223214285714285,0.09933035714285714
2,224,ch_test_2,4,1.954,1,unimodal,expensive long,,test,couch,long,expensive,scalar,second,,,5,0.25223214285714285,0.09933035714285714
2,224,ch_test_3,3,1.971,1,unimodal,leather long,,test,couch,long,leather,absolute,second,,,5,0.25223214285714285,
2,224,ch_test_4,3,1.751,1,unimodal,long leather,,test,couch,long,leather,absolute,first,,,5,0.25223214285714285,
2,224,ch_test_5,5,2.2,1,unimodal,cheap long,,test,couch,long,cheap,scalar,second,,,5,0.25223214285714285,
2,224,ch_test_6,4,3.896,1,unimodal,long cheap,,test,couch,long,cheap,scalar,first,,,5,0.25223214285714285,
2,224,ch_test_7,5,1.565,1,unimodal,discounted long,,test,couch,long,discounted,absolute,second,,,5,0.25223214285714285,
2,224,ch_test_8,2,1.456,1,unimodal,long discounted,,test,couch,long,discounted,absolute,first,,,5,0.25223214285714285,
2,224,tv_filler_1,4,2.184,1,bimodal,,questionable,filler,tv,,,,,,,3,,
2,224,tv_filler_2,2,3.583,1,bimodal,,questionable,filler,tv,,,,,,,3,,
2,224,tv_filler_3,4,2.386,1,bimodal,,acceptable,filler,tv,,,,,,,3,,
2,224,tv_filler_4,5,1.634,1,bimodal,,acceptable,filler,tv,,,,,,,3,,
2,224,tv_filler_5,4,1.759,1,bimodal,,acceptable,filler,tv,,,,,,,3,,
2,224,tv_filler_6,1,0.947,1,bimodal,,unacceptable,filler,tv,,,,,,,3,,
2,224,tv_filler_7,1,1.411,1,bimodal,,unacceptable,filler,tv,,,,,,,3,,
2,224,tv_filler_8,1,1.32,1,bimodal,,unacceptable,filler,tv,,,,,,,3,,
2,224,tv_filler_9,1,1.864,1,bimodal,,unacceptable,filler,tv,,,,,,,3,,
2,224,tv_filler_10,4,2.399,1,bimodal,,acceptable,filler,tv,,,,,,,3,,
2,224,ch_filler_1,5,1.492,1,unimodal,,questionable,filler,couch,,,,,,,5,,
2,224,ch_filler_2,4,5.107,1,unimodal,,acceptable,filler,couch,,,,,,,5,,
2,224,ch_filler_3,5,2.173,1,unimodal,,acceptable,filler,couch,,,,,,,5,,
2,224,ch_filler_4,2,3.317,1,unimodal,,questionable,filler,couch,,,,,,,5,,
2,224,ch_filler_5,3,6.808,1,unimodal,,questionable,filler,couch,,,,,,,5,,
2,224,ch_filler_6,5,1.492,1,unimodal,,acceptable,filler,couch,,,,,,,5,,
2,224,ch_filler_7,1,2.163,1,unimodal,,unacceptable,filler,couch,,,,,,,5,,
2,224,ch_filler_8,1,1.373,1,unimodal,,unacceptable,filler,couch,,,,,,,5,,
2,224,ch_filler_9,5,2.022,1,unimodal,,acceptable,filler,couch,,,,,,,5,,
2,224,ch_filler_10,5,5.652,1,unimodal,,unacceptable,filler,couch,,,,,,,5,,
2,226,tv_test_1,5,1.855,1,bimodal,big expensive,,test,tv,big,expensive,scalar,first,,,5,0.13895089285714285,0.20926339285714285
2,226,tv_test_2,4,6.798,1,bimodal,expensive big,,test,tv,big,expensive,scalar,second,,,5,0.13895089285714285,0.20926339285714285
2,226,tv_test_3,3,5.575,1,bimodal,refurbished big,,test,tv,big,refurbished,absolute,second,,,5,0.13895089285714285,
2,226,tv_test_4,5,2.584,1,bimodal,big refurbished,,test,tv,big,refurbished,absolute,first,,,5,0.13895089285714285,
2,226,tv_test_5,4,5.265,1,bimodal,big cheap,,test,tv,big,cheap,scalar,first,,,5,0.13895089285714285,
2,226,tv_test_6,4,2.718,1,bimodal,cheap big,,test,tv,big,cheap,scalar,second,,,5,0.13895089285714285,
2,226,tv_test_7,4,5.91,1,bimodal,big discounted,,test,tv,big,discounted,absolute,first,,,5,0.13895089285714285,
2,226,tv_test_8,3,4.043,1,bimodal,discounted big,,test,tv,big,discounted,absolute,second,,,5,0.13895089285714285,
2,226,ch_test_1,4,2.576,1,unimodal,long expensive,,test,couch,long,expensive,scalar,first,,,3,0.25223214285714285,0.09933035714285714
2,226,ch_test_2,4,2.495,1,unimodal,expensive long,,test,couch,long,expensive,scalar,second,,,3,0.25223214285714285,0.09933035714285714
2,226,ch_test_3,2,3.458,1,unimodal,leather long,,test,couch,long,leather,absolute,second,,,3,0.25223214285714285,
2,226,ch_test_4,5,2.734,1,unimodal,long leather,,test,couch,long,leather,absolute,first,,,3,0.25223214285714285,
2,226,ch_test_5,4,3.513,1,unimodal,cheap long,,test,couch,long,cheap,scalar,second,,,3,0.25223214285714285,
2,226,ch_test_6,4,2.555,1,unimodal,long cheap,,test,couch,long,cheap,scalar,first,,,3,0.25223214285714285,
2,226,ch_test_7,4,2.256,1,unimodal,discounted long,,test,couch,long,discounted,absolute,second,,,3,0.25223214285714285,
2,226,ch_test_8,4,2.565,1,unimodal,long discounted,,test,couch,long,discounted,absolute,first,,,3,0.25223214285714285,
2,226,tv_filler_1,3,4.413,1,bimodal,,questionable,filler,tv,,,,,,,5,,
2,226,tv_filler_2,2,5.897,1,bimodal,,questionable,filler,tv,,,,,,,5,,
2,226,tv_filler_3,3,5.853,1,bimodal,,acceptable,filler,tv,,,,,,,5,,
2,226,tv_filler_4,5,3.868,1,bimodal,,acceptable,filler,tv,,,,,,,5,,
2,226,tv_filler_5,5,3.714,1,bimodal,,acceptable,filler,tv,,,,,,,5,,
2,226,tv_filler_6,2,3.073,1,bimodal,,unacceptable,filler,tv,,,,,,,5,,
2,226,tv_filler_7,2,5.18,1,bimodal,,unacceptable,filler,tv,,,,,,,5,,
2,226,tv_filler_8,2,5.596,1,bimodal,,unacceptable,filler,tv,,,,,,,5,,
2,226,tv_filler_9,1,8.474,1,bimodal,,unacceptable,filler,tv,,,,,,,5,,
2,226,tv_filler_10,5,2.751,1,bimodal,,acceptable,filler,tv,,,,,,,5,,
2,226,ch_filler_1,5,2.927,1,unimodal,,questionable,filler,couch,,,,,,,3,,
2,226,ch_filler_2,5,2.27,1,unimodal,,acceptable,filler,couch,,,,,,,3,,
2,226,ch_filler_3,5,3.394,1,unimodal,,acceptable,filler,couch,,,,,,,3,,
2,226,ch_filler_4,3,2.95,1,unimodal,,questionable,filler,couch,,,,,,,3,,
2,226,ch_filler_5,2,2.885,1,unimodal,,questionable,filler,couch,,,,,,,3,,
2,226,ch_filler_6,5,1.748,1,unimodal,,acceptable,filler,couch,,,,,,,3,,
2,226,ch_filler_7,1,2.145,1,unimodal,,unacceptable,filler,couch,,,,,,,3,,
2,226,ch_filler_8,1,3.24,1,unimodal,,unacceptable,filler,couch,,,,,,,3,,
2,226,ch_filler_9,5,2.776,1,unimodal,,acceptable,filler,couch,,,,,,,3,,
2,226,ch_filler_10,2,5.335,1,unimodal,,unacceptable,filler,couch,,,,,,,3,,
2,227,tv_test_1,5,3.459,2,unimodal,big expensive,,test,tv,big,expensive,scalar,first,,,5,0.21251475796930344,0.2384887839433294
2,227,tv_test_2,4,2.424,2,unimodal,expensive big,,test,tv,big,expensive,scalar,second,,,5,0.21251475796930344,0.2384887839433294
2,227,tv_test_3,4,2.202,2,unimodal,refurbished big,,test,tv,big,refurbished,absolute,second,,,5,0.21251475796930344,
2,227,tv_test_4,4,10.072,2,unimodal,big refurbished,,test,tv,big,refurbished,absolute,first,,,5,0.21251475796930344,
2,227,tv_test_5,5,2.222,2,unimodal,big cheap,,test,tv,big,cheap,scalar,first,,,5,0.21251475796930344,
